"tweetid","originaltext","text","sentiment","score","sentimentnegscore","sentimentneuscore","sentimentposscore","src","type","entity"
1322178594181972000,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322179111226364000,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322180012095774700,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322183537123086300,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322184296208224300,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322184400101146600,"RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","NEUTRAL",0.8941,0.0014,0.852,0.1466,"Twitter for Android","ORGANIZATION","Safaricom"
1322187913413709800,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322191300783952000,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322193726203138000,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322197004584407000,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322201823038591000,"Make buying airtime for Safaricom, Airtel and Telkom easy on M-PESA. 

Use #Tsenda's shortcode 40512. 

No Charges.… https://t.co/mQMcMQCxR0","Make buying airtime for Safaricom, Airtel and Telkom easy on M-PESA. 

Use #Tsenda's shortcode 40512. 

No Charges.… https://t.co/mQMcMQCxR0","NEUTRAL",0.9886,0.0453,0.7844,0.1703,"Twitter Web App","ORGANIZATION","Safaricom"
1322204277511696400,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322205250326040600,"How do you buy airtime for Airtel, Telkom and Safaricom?

Do it for free on MPESA by using #Tsenda… https://t.co/hMJijlYKyi","How do you buy airtime for Airtel, Telkom and Safaricom?

Do it for free on MPESA by using #Tsenda… https://t.co/hMJijlYKyi","NEUTRAL",0.9927,0.0012,0.9779,0.0209,"Twitter Web App","ORGANIZATION","Safaricom"
1322206902235865000,"RT @Tsenda_40512: How do you buy airtime for Airtel, Telkom and Safaricom?

Do it for free on MPESA by using #Tsenda 

https://t.co/6ZzeMPh…","RT @Tsenda_40512: How do you buy airtime for Airtel, Telkom and Safaricom?

Do it for free on MPESA by using #Tsenda 

https://t.co/6ZzeMPh…","NEUTRAL",0.9773,0.0018,0.946,0.0522,"Twitter for Android","ORGANIZATION","Safaricom"
1322207241794179000,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322211368863441000,"RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","RT @Jaykiluu: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa na MP…","NEUTRAL",0.8941,0.0014,0.852,0.1466,"Twitter for Android","ORGANIZATION","Safaricom"
1322212959016439800,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322218582902820900,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322219274484830200,"Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

G… https://t.co/kvnJaHTsvA","Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

G… https://t.co/kvnJaHTsvA","NEUTRAL",0.9304,0.0002,0.9402,0.0596,"Twitter for Android","ORGANIZATION","Safaricom"
1322219445587267600,"RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","RT @__Wesh_: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.
Top up credit for your Safaricom, Telkom or Airtel line with ease by using the payb…","NEUTRAL",0.8967,0.022,0.7988,0.1791,"Twitter for Android","ORGANIZATION","Safaricom"
1322219462192517000,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322219511404093400,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322219513304277000,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322219832243347500,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322220204752076800,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322220475523731500,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for iPhone","ORGANIZATION","Safaricom"
1322220679362715600,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322221236320166000,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322221834914451500,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for iPhone","ORGANIZATION","Safaricom"
1322222653588099000,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322222678296723500,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322223131965169700,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322223929512153000,"RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","RT @robjun_990960: Buy credo using M-pesa with ease using playbill number  990960 for your Safaricom Telkom and Airtel lines
Go to:
☑️Lipa…","NEUTRAL",0.8766,0.0005,0.9555,0.044,"Twitter for Android","ORGANIZATION","Safaricom"
1322225232195801000,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322225782329122800,"RT @mwas_mjanja: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.

Top up credit for your Safaricom, Telkom or Airtel line with ease by using the…","RT @mwas_mjanja: USIJISUMBUE UKIENDA KUSAKA CREDO KWA DUKA.

Top up credit for your Safaricom, Telkom or Airtel line with ease by using the…","NEUTRAL",0.7152,0.0094,0.7858,0.2048,"Twitter for Android","ORGANIZATION","Safaricom"
1322226162874093600,"Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines… https://t.co/Vf862kJ0n7","Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines… https://t.co/Vf862kJ0n7","NEUTRAL",0.9526,0.0002,0.9502,0.0496,"Twitter for Android","ORGANIZATION","Safaricom"
1322226348430106600,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322226361365311500,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for iPhone","ORGANIZATION","Safaricom"
1322226394257129500,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322226407683035100,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322226423503986700,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322226522141433900,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322226590927958000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322226607310987300,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322226697987608600,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322226730073993200,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322226850802864000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322227175983063000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322227351208513500,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322227669530980400,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter Web App","ORGANIZATION","Safaricom"
1322227943544967200,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322228077699715000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322228759219605500,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322229026589675500,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322229222136533000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322231248673263600,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322232877669617700,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322233033513119700,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322233229760487400,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322233531498717200,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322234342387703800,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322235067922555000,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322236146013929500,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322237412794343400,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322237777988231200,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322237863375888400,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322237955008843800,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322237989989265400,"RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","RT @__Wesh_: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom Telkom and Airtel lines

Go to:

✅Lip…","NEUTRAL",0.9273,0.0006,0.8614,0.1379,"Twitter for Android","ORGANIZATION","Safaricom"
1322238082142318600,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
1322238158805835800,"RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","RT @kenyangiiirl: Buy airtime using M-pesa with ease using playbill number  990960 for all your  Safaricom, Telkom and Airtel lines

Go to:…","NEUTRAL",0.9539,0.0019,0.7686,0.2295,"Twitter for Android","ORGANIZATION","Safaricom"
